API Number,Well Name,Well Number,qtrqtr,sec,twp,range,lat,long,Elevation,Facility_type,Facility_status,fluid_type,max_wat_inj_press,max_inj_volume,not_injector_date,Formation_code,Formation,TopPeforation,BottomPerforation,NumberPerforations,PerforationSize,MeasuredDepth,TrueVerticalDepth,MeasuredPlugBackDepth,TrueVerticalPlugBackDepth,TopPerforationSubSea,BottomPerforationSubSea
05-073-06250-00,SAFRANEK-STATE                     ,30-Apr,NENW,30,9S,56W,39.241504,-103.708979,5402,UIC DISPOSAL,PA,PRODUCED WATER        ,100,,00:00.0,JSND  ,J SAND                                            ,,,,,4900,0,4831,,,
05-073-06259-02,Smoker                             ,22-11 #1       ,SENW,11,13S,54W,38.93033,-103.41655,4883,UIC DISPOSAL,SI,PRODUCED WATER        ,360,1300000,,ABCK  ,ARBUCKLE                                          ,7222,7400,480,0.26,7496,7496,7478,7478,-2339,-2517
05-073-06312-00,Jolly Ranch                        ,10-1 SWD       ,NWSE,1,13S,56W,38.9448,-103.615,5247,UIC DISPOSAL,IJ,PRODUCED WATER        ,,740,,ABCK  ,ARBUCKLE                                          ,8090,8194,320,0.47,8296,,,,-2843,-2947
05-071-06126-00,APACHE CANYON                      ,03-Oct,NENW,10,34S,68W,37.1031,-104.98617,8648,UIC DISPOSAL,IJ,PRODUCED WATER        ,1180,,,DCKM  ,DOCKUM                                            ,,,,,7167,,7155,,,
05-071-06126-00,APACHE CANYON                      ,03-Oct,NENW,10,34S,68W,37.1031,-104.98617,8648,UIC DISPOSAL,IJ,PRODUCED WATER        ,1180,,,ENRD  ,ENTRADA                                           ,,,,,7167,,7155,,,
05-071-06205-00,BURRO CANYON                       ,23-28          ,NESW,28,32S,66W,37.22861,-104.78602,7435,UIC ENHANCED RECOVERY,PR,PRODUCED WATER        ,0,,00:00.0,RTON  ,RATON COAL                                        ,,,,,2420,,2366,,,
05-071-06205-00,BURRO CANYON                       ,23-28          ,NESW,28,32S,66W,37.22861,-104.78602,7435,UIC ENHANCED RECOVERY,PR,PRODUCED WATER        ,0,,00:00.0,VRMJ  ,VERMEJO COAL                                      ,,,,,2420,,2366,,,
05-071-06421-00,PCW                                ,12-4 WD        ,SWNW,4,34S,65W,37.11612,-104.68325,6460,UIC DISPOSAL,SI,PRODUCED WATER        ,675,,,DKTA  ,DAKOTA                                            ,3961,4019,160,0.5,4188,,,,2499,2441
05-071-09594-00,SOUTHPAW                           ,33-36 WD       ,NWSE,36,31S,66W,37.29984,-104.72925,7071,UIC DISPOSAL,IJ,PRODUCED WATER        ,870,,,DK-PR ,DAKOTA-PURGATOIRE                                 ,,,,,5965,,5885,,,
05-071-06946-00,VPR C                              ,39,NWSE,4,35S,66W,37.0233,-104.78275,7808,UIC DISPOSAL,SI,PRODUCED WATER        ,1400,24130000,,ENRD  ,ENTRADA                                           ,6238,6318,252,,6675,6675,6610,6610,1570,1490
05-071-09594-00,SOUTHPAW                           ,33-36 WD       ,NWSE,36,31S,66W,37.29984,-104.72925,7071,UIC DISPOSAL,IJ,PRODUCED WATER        ,870,,,ENRD  ,ENTRADA                                           ,5701,5816,304,0.48,5965,,5885,,1370,1255
05-071-09728-00,POLLY                              ,23-29 WD R     ,NESW,29,32S,65W,37.22741,-104.69844,6977,UIC DISPOSAL,SI,PRODUCED WATER        ,781,30026227,,DKTA  ,DAKOTA                                            ,4695,4954,900,0.48,5423,,5352,,2282,2023
05-071-09728-00,POLLY                              ,23-29 WD R     ,NESW,29,32S,65W,37.22741,-104.69844,6977,UIC DISPOSAL,SI,PRODUCED WATER        ,781,30026227,,ENRD  ,ENTRADA                                           ,5174,5288,280,0.48,5423,,5352,,1803,1689
05-071-06946-00,VPR C                              ,39,NWSE,4,35S,66W,37.0233,-104.78275,7808,UIC DISPOSAL,SI,PRODUCED WATER        ,1400,24130000,,GLRT  ,GLORIETA                                          ,6556,6586,,,6675,6675,6610,6610,1252,1222
05-071-07234-00,GARCIA                             ,05-Mar,SWNW,3,34S,62W,37.112446,-104.337833,6278,UIC DISPOSAL,PR,PRODUCED WATER        ,,,,APSP  ,APISHAPA                                          ,880,920,,,1850,,1850,,5398,5358
05-069-60032-00,KRAUSE                             ,2,NENW,19,8N,68W,40.652104,-105.050417,5127,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,1285,,,MDDY  ,MUDDY                                             ,4762,4813,,,4853,0,0,,365,314
05-075-05915-00,NW GRAYLIN (LOGAN J 17-3W)         ,3-W            ,SESW,12,8N,54W,40.670158,-103.364119,4206,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1312,,,DSND  ,D SAND                                            ,4909,4913,24,,5100,,,,-703,-707
05-075-05915-00,NW GRAYLIN (LOGAN J 17-3W)         ,3-W            ,SESW,12,8N,54W,40.670158,-103.364119,4206,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1312,,,JSND  ,J SAND                                            ,5021,5024,,,5100,,,,-815,-818
05-071-09728-00,POLLY                              ,23-29 WD R     ,NESW,29,32S,65W,37.22741,-104.69844,6977,UIC DISPOSAL,SI,PRODUCED WATER        ,781,30026227,,MRSN  ,MORRISON                                          ,,,,,5423,,5352,,,
05-071-07565-00,CIMARRON                           ,32-18 WD       ,SWNE,18,32S,67W,37.25924,-104.92553,7940,UIC DISPOSAL,IJ,PRODUCED WATER        ,1150,7180000,,DKTA  ,DAKOTA                                            ,,,,,7044,,6949,,,
05-075-05945-00,DIVIDE WFU                         ,24-WI          ,NWSW,10,8N,53W,40.673938,-103.295637,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1286,,00:00.0,DSND  ,D SAND                                            ,,,,,4817,,,,,
05-075-05951-00,NW GRAYLIN D-SAND UNIT             ,4-W            ,SENW,12,8N,54W,40.675598,-103.36639,,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1318,,,DSND  ,D SAND                                            ,4932,4936,,,5130,0,0,,,
05-075-05952-00,NW GRAYLIN D-SAND UNIT             ,19-W           ,SWNE,7,8N,53W,40.675738,-103.343239,4230,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1309,,00:00.0,DSND  ,D SAND                                            ,4881,4912,84,,5096,,5025,,-651,-682
05-075-05957-00,NELSON JARRETT                     ,1,SWNE,7,8N,54W,40.67626,-103.45386,4429,UIC DISPOSAL,IJ,PRODUCED WATER        ,906,4094605,,JSND  ,J SAND                                            ,5430,5444,56,0.38,5480,,5461,,-1001,-1015
05-075-05961-00,DIVIDE WFU                         ,14-WI          ,NENE,9,8N,53W,40.680068,-103.299387,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1289,,00:00.0,DSND  ,D SAND                                            ,,,,,4910,,4879,,,
05-075-05971-00,NW GRAYLIN D-SAND UNIT             ,5-W            ,NENW,12,8N,54W,40.679328,-103.3663,,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,1314,,,DSND  ,D SAND                                            ,4915,4920,,,5121,0,5113,,,
05-075-05972-00,NW GRAYLIN D-SAND UNIT             ,20-W           ,NENE,12,8N,54W,40.679268,-103.356829,,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,1321,,,DSND  ,D SAND                                            ,4944,4948,,,5150,,5132,,,
05-075-05978-00,NW GRAYLIN D-SAND UNIT             ,18-W           ,NENW,7,8N,53W,40.679278,-103.347309,4236,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1316,,,DSND  ,D SAND                                            ,4929,4931,12,,5037,,4954,,-693,-695
05-075-05984-00,DIVIDE WFU                         ,17-WI          ,NENE,10,8N,53W,40.681148,-103.281287,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1280,,00:00.0,DSND  ,D SAND                                            ,,,,,4816,,,,,
05-075-05994-00,DIVIDE WFU                         ,15-B           ,NENW,10,8N,53W,40.681238,-103.291127,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1282,,00:00.0,DSND  ,D SAND                                            ,4796,4802,24,,4960,,,,,
05-075-05996-00,DIVIDE WFU                         ,13-B           ,SESE,3,8N,53W,40.682958,-103.281107,4152,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1284,,00:00.0,DSND  ,D SAND                                            ,4799,4806,,,4810,,,,-647,-654
05-075-05997-00,DIVIDE WFU                         ,20-WI          ,NWSW,2,8N,53W,40.686548,-103.276167,4140,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1276,,00:00.0,DSND  ,D SAND                                            ,,,,,4781,,0,,,
05-075-06000-00,NW GRAYLIN D-SAND UNIT             ,6-W            ,SESW,1,8N,54W,40.682848,-103.36624,4231,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1319,,,DSND  ,D SAND                                            ,4934,4939,,,5130,0,,,-703,-708
05-075-06006-00,DIVIDE WFU                         ,14-B           ,SWSW,2,8N,53W,40.682928,-103.276347,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1290,,00:00.0,DSND  ,D SAND                                            ,,,,,4793,,,,,
05-075-06007-00,NW GRAYLIN D SAND UNIT             ,15-W           ,L2NE,5,8N,53W,40.696358,-103.323468,4215,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1310,,00:00.0,DSND  ,D SAND                                            ,4904,4907,12,,5080,,,,-689,-692
05-075-06012-00,NW GRAYLIN D-SAND UNIT             ,17-W           ,SWSW,5,8N,53W,40.683178,-103.333639,4227,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1304,,00:00.0,DSND  ,D SAND                                            ,4879,4885,,,5070,,4950,,-652,-658
05-075-06013-00,DIVIDE WFU                         ,12-B           ,SWSE,3,8N,53W,40.683008,-103.286257,4145,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1280,,00:00.0,DSND  ,D SAND                                            ,4781,4788,,,4793,,,,-636,-643
05-075-05116-00,STATE                              ,K-4-WD         ,SENE,16,6N,53W,40.48884,-103.29619,4042,UIC DISPOSAL,PA,PRODUCED WATER        ,1209,,00:00.0,DSND  ,D SAND                                            ,,,,,4653,4653,4628,,,
05-075-05181-00,DUNE RIDGE WFU                     ,7-WI           ,SENE,6,6N,52W,40.51736,-103.221004,4117,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1194,,00:00.0,DSND  ,D SAND                                            ,,,,,4541,,4515,,,
05-073-06130-00,PARKER                             ,09-Jun,NESE,6,10S,53W,39.206066,-103.363298,5400,UIC DISPOSAL,PA,PRODUCED WATER        ,1850,,00:00.0,MRTN  ,MARMATON                                          ,6872,6874,,,7740,,,,-1472,-1474
05-073-06159-00,CHAMPLIN-LIMON                     ,19-Jan,NWSW,19,9S,56W,39.249543,-103.712168,5405,UIC DISPOSAL,IJ,PRODUCED WATER        ,600,,,JSND  ,J SAND                                            ,4823,4828,20,,4917,4917,4890,,582,577
05-073-06162-00,JOLLY-O'BRIEN                      ,1-18-WD        ,NESE,18,10S,53W,39.177027,-103.363798,5160,UIC DISPOSAL,PA,PRODUCED WATER        ,2050,,00:00.0,ABCK  ,ARBUCKLE                                          ,6372,7384,,,7680,,,,-1212,-2224
05-071-09733-02,LOPEZ CANYON SWD                   ,1,NWSE,21,33S,67W,37.154726,-104.889792,7232,UIC DISPOSAL,IJ,PRODUCED WATER        ,520,21380000,,DK-PR ,DAKOTA-PURGATOIRE                                 ,5747,5986,888,0.39,6601,,6535,,1485,1246
05-071-09733-02,LOPEZ CANYON SWD                   ,1,NWSE,21,33S,67W,37.154726,-104.889792,7232,UIC DISPOSAL,IJ,PRODUCED WATER        ,520,21380000,,EN-DK ,ENTRADA-DOCKUM                                    ,6327,6513,512,0.39,6601,,6535,,905,719
05-071-08532-00,JAROSA                             ,32-33 WD       ,SWNE,33,31S,66W,37.30479,-104.78297,7082,UIC DISPOSAL,IJ,PRODUCED WATER        ,360,9000000,,DKTA  ,DAKOTA                                            ,,,,,6000,6000,5910,5910,,
05-071-08532-00,JAROSA                             ,32-33 WD       ,SWNE,33,31S,66W,37.30479,-104.78297,7082,UIC DISPOSAL,IJ,PRODUCED WATER        ,360,9000000,,PRGR  ,PURGATOIRE                                        ,,,,,6000,6000,5910,5910,,
05-071-08889-00,FERMINIA                           ,12-6 WD        ,SWNW,6,32S,66W,37.29085,-104.82886,7337,UIC DISPOSAL,IJ,PRODUCED WATER        ,340,17720000,,DKTA  ,DAKOTA                                            ,6018,6230,716,0.48,6473,6473,6383,6383,1319,1107
05-075-05854-00,NW GRAYLIN D-SAND UNIT             ,1-W            ,SWNE,13,8N,54W,40.662888,-103.359389,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1311,,00:00.0,DSND  ,D SAND                                            ,4905,4911,,,5110,,0,,,
05-075-05875-00,NW GRAYLIN (LOGAN J 12-2W)         ,2-W            ,NWNE,13,8N,54W,40.666518,-103.359369,4199,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1310,,,DSND  ,D SAND                                            ,4899,4906,,,5081,,,,-700,-707
05-075-06115-00,NW GRAYLIN (LOGAN J 3-9W)          ,9-W            ,L8NW,1,8N,54W,40.682788,-103.356759,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1332,,00:00.0,JSND  ,J SAND                                            ,,,,,5108,,,,,
05-075-06123-00,LIBERTY                            ,1-A            ,L8NW,5,8N,54W,40.69583,-103.43947,4380,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,886,,,JSND  ,J SAND                                            ,5306,5313,,,5380,0,5330,,-926,-933
05-075-05875-00,NW GRAYLIN (LOGAN J 12-2W)         ,2-W            ,NWNE,13,8N,54W,40.666518,-103.359369,4199,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1310,,,JSND  ,J SAND                                            ,5008,5029,,,5081,,,,-809,-830
05-073-06571-00,ARIKAREE CREEK SWD                 ,1,Lot 2,15,6S,54W,39.53389,-103.4189,5223,UIC DISPOSAL,DG,PRODUCED WATER        ,1426,8113094,,SIMSN ,SIMPSON                                           ,8203,8310,428,0.44,8445,,8324,,-2980,-3087
05-075-06091-00,YENTER                             ,1-C            ,L10NE,4,8N,54W,40.6904,-103.41119,4404,UIC DISPOSAL,SI,PRODUCED WATER        ,880,7409284,,JSND  ,J SAND                                            ,5275,5300,,,5319,,,,-871,-896
05-075-06115-00,NW GRAYLIN (LOGAN J 3-9W)          ,9-W            ,L8NW,1,8N,54W,40.682788,-103.356759,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1332,,00:00.0,DSND  ,D SAND                                            ,4978,4988,40,,5108,,,,,
05-075-05199-00,DUNE RIDGE WFU                     ,1-WI           ,SESE,31,7N,52W,40.5247,-103.220534,4110,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1194,,00:00.0,DSND  ,D SAND                                            ,,,,,4511,,,,,
05-075-06155-00,NW GRAYLIN (LOGAN J 1-10W)         ,10-W           ,L6NE,1,8N,54W,40.697328,-103.3614,4274,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1334,,,DSND  ,D SAND                                            ,4992,4998,24,,5183,,,,-718,-724
05-075-06155-00,NW GRAYLIN (LOGAN J 1-10W)         ,10-W           ,L6NE,1,8N,54W,40.697328,-103.3614,4274,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1334,,,JSND  ,J SAND                                            ,5106,5114,,,5183,,,,-832,-840
05-075-06173-00,KNUDSEN                            ,4,L4NW,6,8N,52W,40.699585,-103.237037,4110,UIC ENHANCED RECOVERY,SI,PRODUCED WATER        ,1285,,,JSND  ,J SAND                                            ,4821,4846,,,5225,0,5030,,-711,-736
05-075-06175-00,YENTER SWD                         ,A-15           ,L6NE,3,8N,54W,40.695627,-103.396871,4322,UIC DISPOSAL,PA,PRODUCED WATER        ,950,,00:00.0,JSND  ,J SAND                                            ,5188,5189,,,5216,,,,-866,-867
05-075-06191-00,KNUDSEN                            ,W-1            ,L1NE,1,8N,53W,40.700678,-103.241786,4127,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1305,,00:00.0,JSND  ,J SAND                                            ,4844,4853,36,,4925,,4886,,-717,-726
05-075-05662-00,RICE                               ,1-WD           ,SWNE,28,8N,53W,40.633909,-103.304757,4135,UIC DISPOSAL,PA,PRODUCED WATER        ,1300,,00:00.0,JSND  ,J SAND                                            ,,,,,5379,5379,4889,,,
05-075-05816-00,NW GRAYLIN (LOGAN J 16-1W)         ,16,NWSE,18,8N,53W,40.659368,-103.340829,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1334,,00:00.0,JSND  ,J SAND                                            ,4993,4998,20,,5075,,,,,
05-075-05843-00,NW GRAYLIN D SAND UNIT             ,21-W           ,SWNW,18,8N,53W,40.662108,-103.351119,,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1307,,00:00.0,DSND  ,D SAND                                            ,4887,4897,40,0.35,5032,,4960,,,
05-075-05939-00,NW GRAYLIN (LOGAN J 9-30W)         ,30-W           ,NWSE,12,8N,54W,40.673758,-103.359279,4210,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1306,,00:00.0,DSND  ,D SAND                                            ,4889,4892,24,0.5,5085,,5025,,-679,-682
05-075-05939-00,NW GRAYLIN (LOGAN J 9-30W)         ,30-W           ,NWSE,12,8N,54W,40.673758,-103.359279,4210,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1306,,00:00.0,JSND  ,J SAND                                            ,5011,5020,,,5085,,5025,,-801,-810
05-075-06041-00,NW GRAYLIN (LOGAN J 4-7)           ,7-W            ,NWSE,1,8N,54W,40.686438,-103.361519,4257,UIC ENHANCED RECOVERY,SI,PRODUCED WATER        ,1320,,,DSND  ,D SAND                                            ,4935,4944,,,5144,,5135,,-678,-687
05-075-06379-00,MOUNT HOPE UNIT                    ,W-21           ,SESW,19,9N,53W,40.732607,-103.337069,4198,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1310,,00:00.0,DSND  ,D SAND                                            ,,,,,5075,5075,4942,,,
05-075-06381-00,MOUNT HOPE UNIT                    ,W-22           ,SWSE,19,9N,53W,40.732347,-103.330079,4196,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1307,,00:00.0,DSND  ,D SAND                                            ,,,,,5040,5040,0,,,
05-075-06394-00,MOUNT HOPE UNIT                    ,W-10           ,SESW,24,9N,54W,40.734267,-103.35661,4226,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1322,,00:00.0,DSND  ,D SAND                                            ,,,,,5010,0,4912,,,
05-075-06400-00,MOUNT HOPE UNIT                    ,W-5            ,NWSE,24,9N,54W,40.736247,-103.35384,4232,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1325,,00:00.0,DSND  ,D SAND                                            ,4934,4947,52,,5115,,,,-702,-715
05-075-06402-00,MOUNT HOPE UNIT                    ,W-6            ,NESE,24,9N,54W,40.736417,-103.348839,4195,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1318,,00:00.0,DSND  ,D SAND                                            ,,,,,5131,,5060,,,
05-075-06041-00,NW GRAYLIN (LOGAN J 4-7)           ,7-W            ,NWSE,1,8N,54W,40.686438,-103.361519,4257,UIC ENHANCED RECOVERY,SI,PRODUCED WATER        ,1320,,,JSND  ,J SAND                                            ,5062,5066,,,5144,,5135,,-805,-809
05-075-05200-00,DUNE RIDGE WFU                     ,6,SWSE,32,7N,52W,40.52478,-103.206113,4121,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1194,,00:00.0,DSND  ,D SAND                                            ,4433,4436,12,0.8,4180,4180,4173,,-312,-315
05-075-05206-00,LUTZMAN                            ,1,SWSW,36,7N,53W,40.52531,-103.255145,3997,UIC DISPOSAL,PA,PRODUCED WATER        ,1175,,00:00.0,DSND  ,D SAND                                            ,4428,4436,64,,4599,0,0,,-431,-439
